Time (s);Acceleration x (m/s^2);Acceleration y (m/s^2);Acceleration z (m/s^2);Absolute acceleration (m/s^2)
15,98915738;-2,054748535;10,04127502;0,365188599;10,25585483
15,99315518;-2,081085205;10,03887939;0,319702148;10,25730104
15,99715298;-2,107421875;10,03408813;0,269424438;10,25654626
16,00115079;-2,133758545;10,03408813;0,209564209;10,26059294
16,00511807;-2,152908325;10,01733398;0,152099609;10,24720102
16,00911587;-2,169677734;10,00296021;0,094650269;10,23599888
16,01311368;-2,184036255;9,983810425;0,034790039;10,21996552
16,01711148;-2,200790405;9,964660645;-0,015487671;10,20481161
16,02107876;-2,215164185;9,938323975;-0,063369751;10,1823991
16,02507657;-2,222335815;9,897628784;-0,116043091;10,14471774
16,02907437;-2,222335815;9,871292114;-0,15675354;10,11957292
16,03307217;-2,222335815;9,828186035;-0,18309021;10,07797297
16,03706998;-2,231918335;9,794677734;-0,19984436;10,04774149
16,04103726;-2,236709595;9,756362915;-0,216598511;10,01181313
16,04503506;-2,234313965;9,713272095;-0,22618103;9,969502071
16,04903287;-2,227127075;9,684539795;-0,23097229;9,940007759
16,05303067;-2,215164185;9,639053345;-0,240539551;9,893238146
16,05702847;-2,217559814;9,588775635;-0,24772644;9,844976287
16,06099576;-2,196014404;9,548065186;-0,25012207;9,800540245
16,06499356;-2,174453735;9,495391846;-0,24772644;9,744335983
16,06899136;-2,169677734;9,457092285;-0,2525177;9,706073416
16,07298917;-2,150512695;9,413986206;-0,24772644;9,659669225
16,07695645;-2,140945435;9,368499756;-0,2237854;9,612622688
16,08095425;-2,128967285;9,320617676;-0,20703125;9,56291156
16,08495206;-2,105026245;9,287094116;-0,17590332;9,524294966
16,08894986;-2,081085205;9,260757446;-0,15196228;9,49292561
16,09294766;-2,054748535;9,224853516;-0,118438721;9,451663433
16,09691495;-2,037994385;9,191329956;-0,096893311;9,415060052
16,10091275;-2,016448975;9,157806396;-0,060974121;9,377377155
16,10491055;-1,985321045;9,143447876;-0,02986145;9,356550134
16,10890835;-1,963775635;9,126693726;0,001266479;9,335574685
16,11290616;-1,930252075;9,109924316;0,027603149;9,312215422
16,11687344;-1,901519775;9,093170166;0,056335449;9,290032013
16,12087125;-1,875183105;9,083587646;0,092254639;9,275580151
16,12486905;-1,851242065;9,074020386;0,130554199;9,261856593
16,12886685;-1,829696655;9,074020386;0,171264648;9,258237812
16,13283414;-1,808151245;9,083587646;0,214355469;9,264282148
16,13683194;-1,781814575;9,095565796;0,262237549;9,272159881
16,14082974;-1,769836426;9,114715576;0,307723999;9,290051403
16,14482754;-1,745895386;9,136260986;0,355606079;9,308376399
16,14882535;-1,721954346;9,160202026;0,396316528;9,329067195
16,15279263;-1,688430786;9,191329956;0,413070679;9,354248888
16,15679043;-1,659698486;9,227249146;0,422653198;9,384847446
16,16078824;-1,635757446;9,258361816;0,456161499;9,412813036
16,16478604;-1,626190186;9,299072266;0,501663208;9,453512865
16,16878384;-1,609420776;9,334991455;0,542358398;9,488227091
16,17275113;-1,602249146;9,375686646;0,580673218;9,529317068
16,17674893;-1,583084106;9,425964355;0,616577148;9,577845619
16,18074673;-1,566329956;9,483428955;0,650100708;9,63386969
16,18474454;-1,554367065;9,531311035;0,690795898;9,681897851
16,18874234;-1,549575806;9,579193115;0,733901978;9,731430421
16,19270962;-1,537597656;9,629470825;0,760238647;9,781046863
16,19670743;-1,523239136;9,684539795;0,757843018;9,832847733
16,20070523;-1,513656616;9,730026245;0,753051758;9,875811563
16,20470303;-1,496902466;9,782699585;0,755447388;9,925352836
16,20867032;-1,487319946;9,830581665;0,760238647;9,971480296
16,21266812;-1,494506836;9,878463745;0,757843018;10,01957697
16,21666592;-1,494506836;9,923950195;0,750656128;10,06388706
16,22066373;-1,492111206;9,976623535;0,755447388;10,1158348
16,22466153;-1,496902466;10,01972961;0,748260498;10,15852314
16,22862881;-1,499298096;10,05323792;0,738677979;10,19122821
16,23262662;-1,516052246;10,08436584;0,729110718;10,22372003
16,23662442;-1,525634766;10,11070251;0,697982788;10,24895345
16,24062222;-1,528030396;10,13464355;0,657287598;10,27024361
16,24462002;-1,532806396;10,16337585;0,609390259;10,29636153
16,24858731;-1,542388916;10,17774963;0,559112549;10,30912984
16,25258511;-1,554367065;10,18971252;0,513626099;10,32037354
16,25658292;-1,563934326;10,20169067;0,470535278;10,33159168
16,26058072;-1,583084106;10,20169067;0,425048828;10,33253669
16,26457852;-1,602249146;10,2040863;0,369979858;10,33573726
16,26854581;-1,621398926;10,20169067;0,319702148;10,33468125
16,27254361;-1,645339966;10,18731689;0,274215698;10,3229726
16,27654141;-1,664489746;10,16577148;0,228713989;10,30367634
16,28053921;-1,683654785;10,1466217;0,180831909;10,28694929
16,2845065;-1,700408936;10,12268066;0,116195679;10,26516224
16,2885043;-1,721954346;10,09394836;0,04914856;10,23988945
16,2925021;-1,741104126;10,06761169;-0,013092041;10,21706515
16,29649991;-1,765045166;10,0316925;-0,065765381;10,18599843
16,30049771;-1,772232056;10,00056458;-0,10647583;10,15694026
16,304465;-1,777023315;9,962265015;-0,14956665;10,12061788
16,3084628;-1,800964355;9,926345825;-0,190261841;10,09019393
16,3124606;-1,812942505;9,883255005;-0,218994141;10,05054468
16,3164584;-1,829696655;9,832977295;-0,242935181;10,00471138
16,32045621;-1,839263916;9,785095215;-0,25491333;9,95971691
16,32442349;-1,851242065;9,730026245;-0,27166748;9,908295067
16,32842129;-1,863220215;9,677352905;-0,293212891;9,859448393
16,3324191;-1,870391846;9,639053345;-0,3099823;9,823736767
16,3364169;-1,879974365;9,593551636;-0,319549561;9,781239621
16,3404147;-1,894332886;9,543273926;-0,32434082;9,734873973
16,34438199;-1,899124146;9,495391846;-0,32434082;9,688876911
16,34837979;-1,901519775;9,449905396;-0,319549561;9,644615148
16,35237759;-1,908706665;9,406814575;-0,30519104;9,603356869
16,3563754;-1,915878296;9,366104126;-0,28604126;9,564325159
16,3603732;-1,915878296;9,318222046;-0,25012207;9,516428573
16,36434048;-1,915878296;9,284698486;-0,20703125;9,482567035
16,36833829;-1,927856445;9,253585815;-0,168716431;9,453779464
16,37233609;-1,920669556;9,215270996;-0,13041687;9,414202018
16,37633389;-1,927856445;9,184143066;-0,092102051;9,38475344
16,38030118;-1,935043335;9,157806396;-0,044219971;9,36011571
16,38429898;-1,930252075;9,138656616;-0,00352478;9,340285341
16,38829678;-1,932647705;9,119506836;0,04675293;9,322162728
16,39229458;-1,935043335;9,105133057;0,085067749;9,308870888
16,39629239;-1,935043335;9,105133057;0,130554199;9,309397676
16,40025967;-1,935043335;9,093170166;0,178436279;9,298493205
16,40425748;-1,927856445;9,095565796;0,235900879;9,300623465
16,40825528;-1,927856445;9,105133057;0,302932739;9,311919603
16,41225308;-1,930252075;9,117111206;0,362792969;9,326264448
16,41625088;-1,935043335;9,126693726;0,417861938;9,338926045
16,42021817;-1,937438965;9,136260986;0,472930908;9,351395521
16,42421597;-1,930252075;9,160202026;0,523208618;9,375975762
16,42821377;-1,932647705;9,174575806;0,575881958;9,393594008
16,43221158;-1,937438965;9,200912476;0,628555298;9,423669237
16,43620938;-1,932647705;9,244003296;0,676437378;9,468066942
16,44017667;-1,925460815;9,287094116;0,707565308;9,51094975
16,44417447;-1,911102295;9,325408936;0,741073608;9,548023559
16,44817227;-1,899124146;9,361312866;0,769805908;9,582977211
16,45217007;-1,903915405;9,402023315;0,803329468;9,626436232
16,45616788;-1,903915405;9,440322876;0,834457397;9,666483798
16,46013516;-1,906311035;9,478637695;0,860794067;9,706676092
16,46413296;-1,908706665;9,531311035;0,884735107;9,760727811
16,46813077;-1,915878296;9,574401855;0,899093628;9,805515279
16,47212857;-1,913497925;9,619888306;0,908676147;9,850351144
16,47612637;-1,920669556;9,662994385;0,913467407;9,894283942
16,48009366;-1,915878296;9,701293945;0,906280518;9,930107665
16,48409146;-1,913497925;9,737213135;0,901489258;9,964310153
16,48808926;-1,908706665;9,780303955;0,887130737;10,00422448
16,49208707;-1,908706665;9,818618774;0,863174438;10,0395969
16,49605435;-1,906311035;9,849731445;0,832061768;10,06695376
16,50005215;-1,906311035;9,880859375;0,788955688;10,0939514
16,50404996;-1,918273926;9,911987305;0,750656128;10,12377162
16,50804776;-1,920669556;9,947906494;0,709945679;10,15646779
16,51204556;-1,920669556;9,974243164;0,666854858;10,17935134
16,51601285;-1,932647705;9,986206055;0,621368408;10,19046305
16,52001065;-1,937438965;10,00056458;0,571090698;10,2025049
16,52400845;-1,935043335;10,01254272;0,520812988;10,21110428
16,52800625;-1,939834595;10,02212524;0,463348389;10,218642
16,53200406;-1,939834595;10,0316925;0,405883789;10,22558333
16,53597134;-1,932647705;10,03648376;0,343643188;10,22664286
16,53996915;-1,937438965;10,0316925;0,271820068;10,22068542
16,54396695;-1,942214966;10,02212524;0,202377319;10,21059009
16,54796475;-1,944610596;10,01733398;0,144927979;10,20536597
16,55196255;-1,947006226;10,00535583;0,080276489;10,1933519
16,55592984;-1,951797485;9,993392944;0,02041626;10,18223123
16,55992764;-1,954193115;9,962265015;-0,03225708;10,15217393
16,56392544;-1,944610596;9,945510864;-0,084915161;10,13419495
16,56792325;-1,947006226;9,928741455;-0,13041687;10,11868315
16,57192105;-1,947006226;9,895233154;-0,17350769;10,08645514
16,57588833;-1,951797485;9,866500854;-0,214202881;10,05998188
16,57988614;-1,949401855;9,840164185;-0,245330811;10,03440013
16,58388394;-1,942214966;9,799453735;-0,27406311;9,993828249
16,58788174;-1,927856445;9,765945435;-0,295608521;9,958800385
16,59187955;-1,920669556;9,732421875;-0,31237793;9,925048467
16,59584683;-1,920669556;9,696502686;-0,33152771;9,89045229
16,59984463;-1,911102295;9,662994385;-0,343490601;9,856153319
16,60384244;-1,896728516;9,619888306;-0,343490601;9,811106761
16,60784024;-1,889556885;9,586380005;-0,33631897;9,776615839
16,61180752;-1,879974365;9,545669556;-0,32194519;9,734359742
16,61580533;-1,856033325;9,507369995;-0,3099823;9,691802358
16,61980313;-1,839263916;9,473846436;-0,30039978;9,655407711
16,62380093;-1,824905396;9,452301025;-0,266876221;9,630550207
16,62779874;-1,805755615;9,421173096;-0,23336792;9,595505012
16,63176602;-1,796173096;9,390045166;-0,19984436;9,562380654
16,63576382;-1,772232056;9,361312866;-0,15914917;9,528919849
16,63976163;-1,750686646;9,346954346;-0,12322998;9,510291525
16,64375943;-1,741104126;9,318222046;-0,08013916;9,479827422
16,64775723;-1,731536865;9,299072266;-0,02986145;9,458956424
16,65172452;-1,712371826;9,287094116;0,02041626;9,44366196
16,65572232;-1,695617676;9,279922485;0,07069397;9,43382628
16,65972012;-1,681259155;9,265548706;0,118591309;9,417594654
16,66371792;-1,666885376;9,255981445;0,166473389;9,406349598
16,66771573;-1,642944336;9,255981445;0,219146729;9,403216678
16,67168301;-1,628585815;9,255981445;0,271820068;9,402093938
16,67568082;-1,611816406;9,265548706;0,331665039;9,41054444
16,67967862;-1,597457886;9,272735596;0,384338379;9,417176494
16,68367642;-1,585479736;9,287094116;0,437011719;9,431587478
16,68767422;-1,573516846;9,301467896;0,494476318;9,446574358
16,69164151;-1,554367065;9,313430786;0,547149658;9,458087689
16,69563931;-1,542388916;9,339767456;0,587844849;9,484502162
16,69963711;-1,537597656;9,368499756;0,633331299;9,514941028
16,70363492;-1,528030396;9,392440796;0,676437378;9,539936505
16,70763272;-1,516052246;9,428359985;0,719528198;9,57653942
16,7116;-1,501693726;9,464263916;0,750656128;9,612016445
16,71559781;-1,492111206;9,500183105;0,781784058;9,648370909
16,71959561;-1,477752686;9,538497925;0,803329468;9,685661252
16,72359341;-1,477752686;9,572006226;0,824874878;9,720466797
16,72759122;-1,480148315;9,605529785;0,848815918;9,755897188
16,7315585;-1,472961426;9,641448975;0,851211548;9,790388899
16,7355563;-1,477752686;9,674957275;0,858398438;9,82473405
16,73955411;-1,480148315;9,713272095;0,853607178;9,862410407
16,74355191;-1,482528687;9,749176025;0,848815918;9,897717562
16,74754971;-1,496902466;9,787490845;0,839233398;9,936800628
16,751517;-1,499298096;9,816223145;0,827270508;9,964462258
16,7555148;-1,508865356;9,849731445;0,810516357;9,997540746
16,7595126;-1,520843506;9,885650635;0,791351318;10,03320937
16,76351041;-1,532806396;9,900009155;0,760238647;10,04677259
16,76747769;-1,539993286;9,926345825;0,729110718;10,0715204
16,77147549;-1,554367065;9,952682495;0,695587158;10,09731585
16,7754733;-1,571121216;9,974243164;0,654891968;10,1184402
16,7794711;-1,592666626;9,995788574;0,614181519;10,14049285
16,7834689;-1,592666626;10,01493835;0,566299438;10,15658763
16,78743619;-1,642944336;10,02212524;0,513626099;10,16887763
16,79143399;-1,669281006;10,0316925;0,465744019;10,18028836
16,79543179;-1,693222046;10,03408813;0,415466309;10,18442624
16,79942959;-1,707595825;10,0316925;0,358001709;10,18228379
16,8034274;-1,731536865;10,02452087;0,302932739;10,17747547
16,80739468;-1,757873535;10,03408813;0,250259399;10,18997909
16,81139249;-1,777023315;10,02452087;0,195205688;10,18267823
16,81539029;-1,800964355;10,01493835;0,142532349;10,17657989
16,81938809;-1,822509766;9,995788574;0,080276489;10,16089442
16,82338589;-1,846450806;9,983810425;0,027603149;10,15315779
16,82735318;-1,872787476;9,959869385;-0,017883301;10,13442899
16,83135098;-1,884765625;9,935928345;-0,065765381;10,11332481
16,83534878;-1,911102295;9,909591675;-0,111251831;10,09280417
16,83934659;-1,937438965;9,883255005;-0,15435791;10,07254812
16,84334439;-1,956588745;9,856918335;-0,190261841;10,05103369
16,84731167;-1,982925415;9,821014404;-0,22618103;10,0217501
16,85130948;-2,002075195;9,785095215;-0,25970459;9,991188114
16,85530728;-2,009262085;9,756362915;-0,28604126;9,965218064
16,85930508;-2,023620605;9,720443726;-0,3099823;9,933687916
16,86330289;-2,042785645;9,684539795;-0,32673645;9,903031906
16,86727017;-2,045166016;9,648620605;-0,3387146;9,868804953
16,87126797;-2,052352905;9,603134155;-0,34588623;9,826086471
16,87526578;-2,064331055;9,562438965;-0,34588623;9,788837466
16,87926358;-2,076293945;9,528915405;-0,3387146;9,758378601
16,88323086;-2,088272095;9,497787476;-0,32913208;9,730219689
16,88722867;-2,081085205;9,464263916;-0,30758667;9,695247117
16,89122647;-2,085876465;9,433151245;-0,290817261;9,665391752
16,89522427;-2,081085205;9,394836426;-0,27166748;9,626404849
16,89922208;-2,078689575;9,363708496;-0,24772644;9,594860892
16,90318936;-2,069107056;9,339767456;-0,211807251;9,568559058
16,90718716;-2,066726685;9,311035156;-0,17590332;9,539270247
16,91118497;-2,061935425;9,289489746;-0,139984131;9,51660617
16,91518277;-2,052352905;9,270339966;-0,10647583;9,495403764
16,91918057;-2,049957275;9,255981445;-0,060974121;9,48046598
16,92314786;-2,045166016;9,236816406;-0,017883301;9,460539158
16,92714566;-2,035598755;9,217666626;0,029998779;9,439806155
16,93114346;-2,023620605;9,212875366;0,0730896;9,432786172
16,93514126;-2,018829346;9,193725586;0,12336731;9,413579636
16,93913907;-1,999679565;9,196121216;0,168869019;9,412538474
16,94310635;-1,992492676;9,196121216;0,219146729;9,412050668
16,94710416;-1,980529785;9,193725586;0,276596069;9,408697772
16,95110196;-1,970947266;9,203308105;0,334060669;9,417914299
16,95509976;-1,966171265;9,210479736;0,389129639;9,426037783
16,95909756;-1,958984375;9,220062256;0,441802979;9,436225816
16,96306485;-1,949401855;9,236816406;0,492080688;9,453099403
16,96706265;-1,939834595;9,251190186;0,542358398;9,467926422
16,97106045;-1,930252075;9,265548706;0,580673218;9,482270155
16,97505826;-1,918273926;9,289489746;0,616577148;9,505501669
16,97905606;-1,906311035;9,323013306;0,647705078;9,537930631
16,98302334;-1,894332886;9,351745605;0,676437378;9,565626507
16,98702115;-1,884765625;9,375686646;0,714736938;9,589926508
16,99101895;-1,875183105;9,409210205;0,748260498;9,623379975
16,99501675;-1,865600586;9,442718506;0,765014648;9,65560178
16,99898404;-1,858428955;9,464263916;0,788955688;9,677215546
17,00298184;-1,846450806;9,504974365;0,800933838;9,715730198
17,00697964;-1,846450806;9,538497925;0,812896729;9,749519185
17,01097745;-1,841659546;9,581588745;0,810516357;9,790581675
17,01497525;-1,839263916;9,619888306;0,808120728;9,827420917
17,01894253;-1,822509766;9,658203125;0,791351318;9,860459744
17,02294034;-1,810546875;9,684539795;0,776992798;9,882920056
17,02693814;-1,808151245;9,720443726;0,755447388;9,91600413
17,03093594;-1,798568726;9,756362915;0,731506348;9,947691608
17,03493375;-1,798568726;9,785095215;0,697982788;9,9734707
17,03890103;-1,788986206;9,813827515;0,664459229;9,997659136
17,04289883;-1,786605835;9,837768555;0,621368408;10,01797131
17,04689664;-1,788986206;9,871292114;0,592636108;10,04958194
17,05089444;-1,779418945;9,892837524;0,544754028;10,06634606
17,05489224;-1,772232056;9,907196045;0,496871948;10,07671681
17,05885953;-1,772232056;9,923950195;0,448989868;10,09094574
17,06285733;-1,767440796;9,947906494;0,403488159;10,11175026
17,06685513;-1,760269165;9,969451904;0,353210449;10,12982114
17,07085293;-1,757873535;9,979019165;0,290969849;10,136844
17,07485074;-1,757873535;9,993392944;0,233505249;10,14950967
17,07881802;-1,757873535;9,993392944;0,183227539;10,14847743
17,08281583;-1,760269165;9,995788574;0,130554199;10,15043749
17,08681363;-1,755477905;9,995788574;0,077880859;10,14906682
17,09081143;-1,762649536;9,986206055;0,034790039;10,14063386
17,09477872;-1,755477905;9,976623535;-0,008300781;10,12989579
17,09877652;-1,769836426;9,967056274;-0,04901123;10,12308915
17,10277432;-1,762649536;9,959869385;-0,087310791;10,1150163
17,10677212;-1,753082275;9,940719604;-0,12802124;10,09492908
17,11076993;-1,755477905;9,928741455;-0,17350769;10,08423098
17,11473721;-1,760269165;9,911987305;-0,20703125;10,06920562
17,11873501;-1,755477905;9,892837524;-0,23576355;10,05015032
17,12273282;-1,753082275;9,859313965;-0,25491333;10,01720271
17,12673062;-1,745895386;9,842559814;-0,264480591;9,999704215
17,13072842;-1,743499756;9,818618774;-0,27166748;9,975914457
17,13469571;-1,738708496;9,789886475;-0,27885437;9,946996742
17,13869351;-1,731536865;9,758758545;-0,27885437;9,91510706
17,14269131;-1,724349976;9,737213135;-0,27645874;9,892579639
17,14668912;-1,717163086;9,698898315;-0,266876221;9,85334971
17,15068692;-1,709991455;9,665390015;-0,25970459;9,818924655
17,1546542;-1,690826416;9,643829346;-0,240539551;9,79388573
17,15865201;-1,695617676;9,622283936;-0,221389771;9,773048699
17,16264981;-1,683654785;9,588775635;-0,19744873;9,737468748
17,16664761;-1,678863525;9,560043335;-0,17350769;9,70788938
17,17064542;-1,676467896;9,526519775;-0,137588501;9,673885167
17,1746127;-1,664489746;9,504974365;-0,1040802;9,650175982
17,1786105;-1,662094116;9,469055176;-0,063369751;9,614030294
17,18260831;-1,652526855;9,449905396;-0,02507019;9,593340685
17,18660611;-1,640548706;9,428359985;0,015640259;9,570037444
17,19060391;-1,633377075;9,404418945;0,058731079;9,545389762
17,1945712;-1,628585815;9,390045166;0,094650269;9,5306977
17,198569;-1,619003296;9,387649536;0,140136719;9,527264759
17,2025668;-1,619003296;9,378082275;0,185623169;9,518616223
17,2065646;-1,609420776;9,366104126;0,223922729;9,506012998
17,21056241;-1,611816406;9,354141235;0,269424438;9,495814863
17,21452969;-1,607040405;9,356536865;0,305328369;9,498451789
17,2185275;-1,599853516;9,354141235;0,348434448;9,496362255
17,2225253;-1,597457886;9,354141235;0,389129639;9,497539251
17,2265231;-1,595062256;9,358932495;0,434616089;9,503827239
17,2305209;-1,592666626;9,358932495;0,470535278;9,505135868
17,23448819;-1,592666626;9,366104126;0,508834839;9,514168717
17,23848599;-1,599853516;9,378082275;0,542358398;9,529014171
17,24248379;-1,604644775;9,392440796;0,571090698;9,545625885
17,2464816;-1,607040405;9,406814575;0,597427368;9,561781151
17,2504794;-1,604644775;9,421173096;0,614181519;9,576565475
17,25444668;-1,614212036;9,454696655;0,640518188;9,612868089
17,25844449;-1,619003296;9,478637695;0,657287598;9,638348988
17,26244229;-1,630981445;9,497787476;0,666854858;9,659853146
17,26644009;-1,650131226;9,524124146;0,678833008;9,689823943
17,2704379;-1,664489746;9,543273926;0,686004639;9,711601603
17,27440518;-1,678863525;9,567214966;0,690795898;9,7379353
17,27840298;-1,705200195;9,598342896;0,695587158;9,773419849
17,28240079;-1,721954346;9,612716675;0,693191528;9,79029944
17,28639859;-1,741104126;9,646224976;0,683624268;9,825906676
17,29039639;-1,755477905;9,674957275;0,671646118;9,855841388
17,29436368;-1,777023315;9,698898315;0,650100708;9,881754466
17,29836148;-1,800964355;9,720443726;0,630950928;9,905987982
17,30235928;-1,829696655;9,746780396;0,606994629;9,935590592
17,30635708;-1,839263916;9,770721436;0,583053589;9,959409652
17,31035489;-1,863220215;9,792282104;0,551940918;9,983236808
17,31432217;-1,887161255;9,806640625;0,518417358;10,00001673
17,31831998;-1,906311035;9,816223145;0,484893799;10,01136257
17,32231778;-1,925460815;9,828186035;0,456161499;10,0254039
17,32631558;-1,956588745;9,849731445;0,415466309;10,05077417
17,33031338;-1,980529785;9,864105225;0,386734009;10,06839775
17,33428067;-1,994888306;9,873672485;0,348434448;10,07920603
17,33827847;-2,011657715;9,876068115;0,298156738;10,08327256
17,34227627;-2,028411865;9,883255005;0,259841919;10,0926063
17,34627408;-2,059539795;9,885650635;0,223922729;10,10039277
17,35024136;-2,066726685;9,883255005;0,178436279;10,09861021
17,35423917;-2,073898315;9,876068115;0,132949829;10,09234617
17,35823697;-2,093063354;9,876068115;0,094650269;10,09587016
17,36223477;-2,097839355;9,868896484;0,056335449;10,08956002
17,36623257;-2,109817505;9,859313965;0,02520752;10,08256104
17,37019986;-2,126571655;9,844955444;-0,00352478;10,07201406
17,37419766;-2,126571655;9,842559814;-0,037033081;10,06973992
17,37819546;-2,131362915;9,830581665;-0,068161011;10,0592092
17,38219327;-2,138549805;9,806640625;-0,094497681;10,03755575
17,38619107;-2,143341064;9,789886475;-0,111251831;10,0223832
17,39015835;-2,131362915;9,765945435;-0,12322998;9,996578601
17,39415616;-2,121780396;9,746780396;-0,137588501;9,97600174
17,39815396;-2,112213135;9,722839355;-0,15914917;9,950898347
17,40215176;-2,114608765;9,691726685;-0,161529541;9,92104975
17,40614957;-2,109817505;9,665390015;-0,17350769;9,894503472
17,41011685;-2,107421875;9,641448975;-0,171112061;9,870564555
17,41411465;-2,100234985;9,610321045;-0,168716431;9,838583374
17,41811246;-2,093063354;9,581588745;-0,163925171;9,808905573
17,42211026;-2,083480835;9,545669556;-0,161529541;9,771734311
17,42607754;-2,061935425;9,519332886;-0,147171021;9,741197852
17,43007535;-2,052352905;9,481033325;-0,135192871;9,701568042
17,43407315;-2,045166016;9,452301025;-0,118438721;9,671748882
17,43807095;-2,023620605;9,430755615;-0,096893311;9,645910021
17,44206875;-2,002075195;9,409210205;-0,070556641;9,620110187
17,44603604;-1,987716675;9,382873535;-0,039428711;9,591188038
17,45003384;-1,975738525;9,358932495;-0,010696411;9,565211685
17,45403165;-1,958984375;9,332595825;0,02281189;9,53600991
17,45802945;-1,947006226;9,311035156;0,056335449;9,512590741
17,46202725;-1,927856445;9,291885376;0,092254639;9,490219978
17,46599454;-1,903915405;9,289489746;0,12336731;9,483392489
17,46999234;-1,879974365;9,277526855;0,159286499;9,467427336
17,47399014;-1,867996216;9,267944336;0,199981689;9,456436684
17,47798794;-1,856033325;9,267944336;0,231109619;9,454790509
17,48195523;-1,844055176;9,265548706;0,281387329;9,451460794
17,48595303;-1,822509766;9,267944336;0,326873779;9,451094144
17,48995083;-1,812942505;9,267944336;0,362792969;9,450564612
17,49394864;-1,810546875;9,267944336;0,408279419;9,45196087
17,49794644;-1,796173096;9,282318115;0,451385498;9,46527423
17,50191373;-1,779418945;9,296676636;0,496871948;9,478470867
17,50591153;-1,765045166;9,313430786;0,537567139;9,494438155
17,50990933;-1,762649536;9,327804565;0,568695068;9,509904599
17,51390713;-1,753082275;9,346954346;0,602218628;9,528983171
17,51790494;-1,729141235;9,366104126;0,621368408;9,544628574
17,52187222;-1,709991455;9,392440796;0,654891968;9,569268434
17,52587002;-1,709991455;9,418777466;0,681228638;9,596953276
17,52986783;-1,707595825;9,452301025;0,702774048;9,630979677
17,53386563;-1,702804565;9,483428955;0,729110718;9,662637868
17,53786343;-1,688430786;9,514541626;0,753051758;9,692491311
17,54183072;-1,690826416;9,550460815;0,769805908;9,729480813
17,54582852;-1,688430786;9,581588745;0,784179688;9,760767346
17,54982632;-1,678863525;9,615112305;0,793746948;9,792803561
17,55382413;-1,676467896;9,651016235;0,793746948;9,827649424
17,55779141;-1,681259155;9,679748535;0,788955688;9,856298247
17,56178921;-1,669281006;9,708480835;0,774597168;9,881351121
17,56578702;-1,666885376;9,744384766;0,767410278;9,915667393
17,56978482;-1,657318115;9,765945435;0,748260498;9,933795213
17,57378262;-1,659698486;9,789886475;0,726715088;9,956133339
17,57774991;-1,659698486;9,821014404;0,705169678;9,985198409
17,58174771;-1,654922485;9,847335815;0,674041748;10,00815285
17,58574551;-1,654922485;9,876068115;0,638122559;10,03407645
17,58974332;-1,654922485;9,895233154;0,604614258;10,05086892
17,59374112;-1,662094116;9,909591675;0,563903809;10,0638239
17,5977084;-1,669281006;9,935928345;0,523208618;10,08875207
17,60170621;-1,669281006;9,962265015;0,475326538;10,11232706
17,60570401;-1,664489746;9,979019165;0,429824829;10,12601101
17,60970181;-1,669281006;9,983810425;0,372375488;10,12924643
17,6136691;-1,678863525;9,993392944;0,324493408;10,13862817
17,6176669;-1,681259155;9,988601685;0,274215698;10,13281749
17,6216647;-1,681259155;9,988601685;0,231109619;10,13174258
17,6256625;-1,688430786;9,986206055;0,17364502;10,12942557
17,62966031;-1,693222046;9,990997314;0,135345459;10,13436464
17,63362759;-1,698013306;9,976623535;0,092254639;10,1205127
17,6376254;-1,714767456;9,962265015;0,056335449;10,10892306
17,6416232;-1,721954346;9,952682495;0,010848999;10,10055114
17,645621;-1,729141235;9,940719604;-0,03225708;10,09003846
17,6496188;-1,726745605;9,923950195;-0,065765381;10,07326972
17,65358609;-1,743499756;9,904800415;-0,089706421;10,0574803
17,65758389;-1,757873535;9,888046265;-0,12322998;10,04384209
17,66158169;-1,745895386;9,871292114;-0,15435791;10,02568626
17,6655795;-1,748291016;9,844955444;-0,17350769;10,00048869
17,6695773;-1,767440796;9,816223145;-0,18069458;9,975707209
17,67354458;-1,765045166;9,777908325;-0,192657471;9,937806224
17,67754239;-1,786605835;9,756362915;-0,190261841;9,920422234
17,68154019;-1,779418945;9,725234985;-0,187866211;9,888469094
17,68553799;-1,781814575;9,698898315;-0,17350769;9,862737786
17,68950528;-1,779418945;9,660598755;-0,166320801;9,824518446
17,69350308;-1,784210205;9,631866455;-0,147171021;9,796831976
17,69750088;-1,793777466;9,607925415;-0,12802124;9,774776612
17,70149869;-1,796173096;9,576797485;-0,10168457;9,744312578
17,70549649;-1,796173096;9,545669556;-0,072952271;9,713463187
17,70946377;-1,796173096;9,507369995;-0,034637451;9,6756148
17,71346158;-1,808151245;9,476242065;0,001266479;9,647205617
17,71745938;-1,805755615;9,452301025;0,041976929;9,623331548
17,72145718;-1,808151245;9,430755615;0,082672119;9,602884831
17,72545499;-1,817718506;9,411605835;0,12097168;9,58629538
17,72942227;-1,812942505;9,385269165;0,171264648;9,560301742
17,73342007;-1,822509766;9,363708496;0,221542358;9,541994533
17,73741788;-1,822509766;9,349349976;0,274215698;9,529274949
17,74141568;-1,817718506;9,337371826;0,317306519;9,517946029
17,74541348;-1,820114136;9,325408936;0,350830078;9,507846708
17,74938077;-1,820114136;9,308654785;0,393920898;9,493105027
17,75337857;-1,812942505;9,306259155;0,441802979;9,491491446
17,75737637;-1,822509766;9,299072266;0,482498169;9,488260712
